product_id,product_name,manufacturer,Capacity,calories,sodium,sugars,protein,category
372,다이제딸기블라썸,(주)오리온,312,483,538,25,5.77,과자
373,다이제샌드밀크크림,(주)오리온,70,544,527,27.14,4.29,과자
374,다쿠아즈3종세트,레꼴두스,100,488,98,41,9,과자
375,다크초콜릿쿠키용도우,해당없음,5700,463,400,29.5,6.5,과자
376,닥터검은콩현미쌀과자,강희만쌀과자,30,403,12,0.4,8.9,과자
377,닥터단호박현미쌀과자,강희만쌀과자,30,400,48,1,7.4,과자
378,닥터바나나현미쌀과자,강희만쌀과자,30,407,46,0.7,7.4,과자
379,닥터순수현미쌀과자,강희만쌀과자,30,403,52,0.4,7.5,과자
380,닥터시금치떡뻥쌀과자,강희만쌀과자,25,406,29,0,6.4,과자
381,닥터자색고구마현미쌀과자,강희만쌀과자,30,400,46,0.7,7.3,과자
382,닥터치즈현미쌀과자,강희만쌀과자,30,400,43,0.5,7.3,과자
383,단백별 프로틴 누룽지과자,성찬식품,60,392,38,10,10,과자
384,단백질바,(주)오리온,203,506,210,20,25,과자
385,단백질영양바,(주)엄마사랑,550,460,200,36,16,과자
386,단백한오트바,(주)태광웰푸드,300,484,159,5.07,7.8,과자
387,단짠단백갈릭베이글칩,(주)베이글코리아,30,440,467,20,13.33,과자
388,단호박두부과자,카밀식품,130,481,519,12.31,10.77,과자
389,단호박두부스낵,두호식품,85,537,140,10,10,과자
390,단호박스낵,씨튼장애인직업재활센터씨튼베이커리,60,417,217,23.33,6.67,과자
391,단호박스틱,(주)진성앤푸드원,3000,475,356,0.45,0.35,과자
392,단호박크런치바,크레푸드,28,493,186,21.43,10.71,과자
393,달고나더블딥빼빼로,롯데제과(주),50,520,190,44,6.8,과자
394,달군감자,훼미리식품㈜,240,450,750,15,5,과자
395,달링스낵콘포타쥬맛,미찌푸드(주),180,539,715,6,6,과자
396,달뭉,해당없음,200,480,760,6,20,과자
397,달콤누룽지스낵,(주)코스모스제과,80,509,81,23.75,4.25,과자
398,달콤단백베리베이글칩,(주)베이글코리아,30,443,400,16.67,13.33,과자
399,달콤바삭갈릭스틱,파파브레드,360,490,320,14,7,과자
400,달콤바삭누룽지과자,성찬식품,60,450,25,6.67,6,과자
401,달콤하고바삭한바나나칩,해당없음,250,530,10,18,2,과자
402,달콤한조청꽈배기,주식회사올곧은,150,500,347,17.33,6.67,과자
403,닭다리너겟,(주)농심,130,515,660,6,7,과자
404,닭다리스낵,미찌푸드(주),170,521,851,2,6,과자
405,닭다리쿡,에코푸드(주),110,513,456,29.09,6.36,과자
406,닭다리핫숯불바베큐,(주)농심,66,523,697,6.97,6.52,과자
407,닭다리형꼬꼬스낵,(주)신흥물산,35,486,486,11.43,8.57,과자
408,닭다리후라이드치킨,(주)농심,66,508,470,5.91,6.21,과자
409,담백한크래커,훼미리식품(주),222,480,320,8,12,과자
410,담백한통감자(더블치즈맛),미찌푸드(주),120,524,1224,5,3,과자
411,당근모양 바클라바 위드 피스타치오(피스타치오 12% 함유),BAKLAVACI GULLUOGLU MEHMET NEJAT GULLU GOOD AND TRADE CORPORATION COMPANY,200,644,160,36,8,과자
412,당근모양바클라바위드피스타치오,티엔엠푸드,200,644,160,36,8,과자
413,당근케이크뚱카롱,(주)더난,30,442,85,32.33,5.67,과자
414,당을줄인맛짱,미찌푸드(주),240,532,264,10,5,과자
415,대단한나쵸,(주)오리온,175,570,333,3.33,6.67,과자
416,대롱과자(칼라),제이엠,3000,486,614,2,12,과자
417,대용량고구마스낵,해당없음,200,491,10,10,1.6,과자
418,대용량자색고구마스낵,해당없음,200,467,31,25.7,2.7,과자
419,더 맛있는 빼빼롱뻥 구운옥수수,㈜오늘도,30,550,150,6.67,3.33,과자
420,더 맛있는 빼빼롱뻥 블루베리,㈜오늘도,30,527,163,6.67,6.67,과자
421,더가벼운깔라만시라이스칩,미듬영농조합법인,28,400,143,3.57,7.14,과자
422,더가벼운레몬밤라이스칩,미듬영농조합법인,28,400,146,0,7.14,과자
423,더가벼운카카오닙스라이스칩,미듬영농조합법인,28,407,143,0,7.14,과자
424,더리얼김스낵매운맛,(주)청우식품,50,514,692,2.2,8,과자
425,더리얼김스낵오리지널,(주)청우식품,50,522,498,4.8,8,과자
426,더리얼김스낵허니버터맛,(주)청우식품,50,522,514,3.6,8,과자
427,더바삭칩현미,(주)해오름식품,80,400,167,0,10,과자
428,더블쇼콜라타르트,(주)호남샤니,38,526,211,31.58,5.26,과자
429,더블치즈베이글칩,(주)고메베이글,60,492,400,23.33,10,과자
430,더블치즈볼,농업회사법인리뉴얼라이프(주),25,440,72,16,8,과자
431,더블치즈볼,미찌푸드(주),640,563,875,5,5,과자
432,더순수미우리쌀눈내린아몬드,주식회사더미앤밀,100,484,200,25.2,9.2,과자
433,더욱달콤하고바삭해진엄마손파이,롯데제과(주),254,500,370,25,8,과자
434,더욱바삭하고고소한밀펑과자,농업회사법인조은제과주식회사,90,400,60,30,10,과자
435,덴로쿠 아지노 코다와리,"DENROKU CO.,LTD ZAOU NO MORI-FACTORY",120,492,415,55.83,15,과자
436,덴로쿠 이카피,"Denroku Co.,Ltd.Honsha factory",64,492,391,17.19,12.5,과자
437,델로스카푸치노,(주)청우식품,315,484,402,28,5,과자
438,델토리에서만든달콤고소인절미스낵,(주)델토리,185,522,195,16.76,9.19,과자
439,도도한나쵸사워크림&어니언맛,(주)오리온,155,520,567,3.33,6.67,과자
440,도도한나쵸치즈맛,(주)오리온,155,520,633,2.33,10,과자
441,도도한미니미나쵸칠리치즈맛,(주)오리온,59,514,559,3.39,8.47,과자
442,도도한미니미나쵸크림어니언맛,(주)오리온,59,522,356,3.39,6.78,과자
443,도라에몽츄러스,(주)태광웰푸드,480,550,150,15,5,과자
444,도리토스갈비천왕치킨맛,롯데제과(주),84,518,512,4.76,7.14,과자
445,도리토스나쵸치즈맛,롯데제과(주),92,522,337,4.35,8.7,과자
446,도리토스마라맛,롯데제과(주),84,518,738,4.76,4.76,과자
447,도리토스비츠머쉬룸스테이크맛,롯데제과(주),62,516,774,3.23,6.94,과자
448,도리토스허니칠리맛,롯데제과(주),84,517,567,6.67,6.67,과자
449,돌아온라면왕,조은식품,30,500,1133,6.67,10,과자
450,돌체센자콘플레이크,LAMERI S.P.A.,350,343,320,2,7,과자
451,동물레몬,(주)본비반트,100,493,92,23,7,과자
452,동물아몬드,(주)본비반트,100,528,101,26,8,과자
453,동물원에간유기농현미스낵,(주)해오름식품,30,417,0,0,10,과자
454,동물원에간자색고구마스낵,(주)해오름식품,30,400,0,0,6.67,과자
455,동물카카오,(주)본비반트,100,461,85,23,8,과자
456,돼지감자현미칩,(주)푸디스,60,403,142,1.5,8,과자
457,돼지바크런치,상일식품(주),1000,476,250,29,7,과자
458,두부과자,(주)코스모스제과,150,500,467,10,10,과자
459,두부과자,두두담,100,557,90,12,11,과자
460,두부과자,두호식품,90,520,140,3,9.33,과자
461,두부과자,리치식품,30,490,400,10,6.67,과자
462,두부과자고소한맛,(주)새롬식품,80,544,763,16.25,11.25,과자
463,두부국수스낵,(주)소이빈델리,140,550,54,11.5,11.43,과자
464,두부꽈자,(주)소이빈델리,100,477,641,4.4,10.7,과자
465,두부니카퀴노아,(주)쿠키아,35,517,311,17.14,11.43,과자
466,두부로만든소라형과자,카밀식품,140,436,198,18.57,10,과자
467,두부로만든웰빙꽈배기,(주)소이빈델리,70,550,371,11.57,11.43,과자
468,두부로운누룽지맛,비건포레스트,55,555,456,3.64,12.73,과자
469,두부로운메이플맛,비건포레스트,45,571,291,2.89,16,과자
470,두부로운시나몬맛,비건포레스트,45,573,278,4.44,15.56,과자
471,두부로운칠리맛,비건포레스트,45,569,340,4.44,14,과자
472,두부로운히말라얀핑크솔트맛,비건포레스트,45,569,100,2.22,13.33,과자
473,두부스낵,(주)새롬식품,100,482,147,12,10,과자
474,두부스낵프로틴10플레인맛,(주)우리식품,45,411,356,15.56,26.67,과자
475,두부스틱,(주)청우식품,220,445,530,19,10,과자
476,두부오란다,카밀식품,220,462,183,32.4,5.5,과자
477,두씨밀레미니혼합세트,두씨밀레,260,608,185,19,15,과자
478,들깨기둥,(주)서울쿠키컴퍼니,70,449,146,32.86,10,과자
479,디스이즈치즈볼,(주)에스디씨,430,510,1390,10,5,과자
480,디아망딜라이트(오리지널),(주)한스제과,95,443,193,0,3.33,과자
481,디아망딜라이트(초콜릿),(주)한스제과,95,470,203,0,3.33,과자
482,딸기뚱카롱,주식회사더블스윗,40,450,25,37.5,5.75,과자
483,딸기랑그드샤,(주)엘가,210,538,77,27,8,과자
484,딸기에퐁당현미퍼프,농업회사법인리뉴얼라이프(주),20,430,0,10,5,과자
485,딸기초코파이,농업회사법인주식회사천년누리,110,504,220,40,9.78,과자
486,딸기쿠키링(냉동),(주)디엔비,500,402,376,14,6.4,과자
487,딸기팅쵹,(주)코스모스제과,27,537,130,25.93,3.7,과자
488,딸기한입크리스피,(주)태광웰푸드,70,550,114,18.57,4.29,과자
489,땅콩깨비,주식회사올곧은,85,447,306,16.47,9.41,과자
490,땅콩달콩,(주)서울쿠키컴퍼니,100,479,24,22,13,과자
491,땅콩도라쿠,해당없음,160,457,139,35,10,과자
492,땅콩두부전병,두씨밀레,80,580,150,16,22,과자
493,땅콩맛전병,남서울제과,220,401,272,36,9,과자
494,땅콩맛전병,한성식품,350,407,281,37.17,8.87,과자
495,땅콩맛전병,호산제과,400,450,137,33.33,10,과자
496,땅콩샌드,(주)크라운제과,372,516,226,22.58,7.42,과자
497,땅콩샌드,우승제과,220,442,167,19.3,8.9,과자
498,땅콩쌀전병,이봉환제과,250,449,420,36.8,10.8,과자
499,땅콩에그롤,해당없음,400,573,63,19,7,과자
500,땅콩오징어볼,(주)우농,195,505,387,18.46,10.26,과자
501,땅콩와다닥,(주)서울쿠키컴퍼니,120,517,77,21,10,과자
502,땅콩으로버무린카라멜콘,(주)청우식품,170,497,160,22,6,과자
503,땅콩전병,주식회사올곧은,95,437,100,37.89,9.47,과자
504,떡볶이맛스낵,주식회사올곧은,100,520,520,15,4,과자
505,또또맘단호박라이스퍼프,농업회사법인리뉴얼라이프(주),20,425,25,10,10,과자
506,또또맘딸기요거트라이스퍼프,농업회사법인리뉴얼라이프(주),20,425,0,10,10,과자
507,또또맘맛있는치즈라이스퍼프,농업회사법인리뉴얼라이프(주),20,425,125,10,10,과자
508,또또맘바나나라이스퍼프,농업회사법인리뉴얼라이프(주),20,425,0,10,5,과자
509,또또맘시금치라이스퍼프,농업회사법인리뉴얼라이프(주),20,425,25,10,10,과자
510,똑똑견과바,㈜왕궁병과,350,531,111,20,20,과자
511,뚜부과자,(주)쿠키아,50,546,360,16,10,과자
512,뚱감자,(주)진성앤푸드원,3000,423,594,0,9.9,과자
513,뚱쭈스낵-흰쌀담은1단계떡뻥스틱,(주)자인,30,400,0,0,6.67,과자
514,뜸부기누룽지과자,뜸부기식품주식회사,45,400,53,0,7.1,과자
515,뜸부기탕누룽지,뜸부기식품주식회사,250,400,53,0,7.1,과자
516,라멘땅콩,해당없음,240,540,875,2,15.8,과자
517,라면땅,농업회사법인(주)싱싱,110,528,369,6,10,과자
518,라면땅과자베이컨향,해당없음,500,508,1040,12,4,과자
519,라면땅과자오리지날,해당없음,500,528,1200,4,8,과자
520,라면스낵바베큐맛,(주)디에이치푸드농업회사법인,90,506,467,3.33,10,과자
521,라면스낵양념치킨맛,(주)디에이치푸드농업회사법인,90,494,500,3.33,10,과자
522,라면스낵와사비맛,(주)디에이치푸드농업회사법인,90,506,444,3.33,10,과자
523,라면스낵치킨향,해당없음,250,460,1660,2,11,과자
524,라면짱,해당없음,30,476,1343,5.67,8.67,과자
525,라무르,(주)옵스,10,560,5,10,10,과자
526,라발란스 뉴트리키즈(딸기),주식회사 가온앤푸드,30,120,0,2,4,과자
527,라발란스 뉴트리키즈(인절미),주식회사 가온앤푸드,30,120,72,1,5,과자
528,라발란스 뉴트리키즈(종합야채),주식회사 가온앤푸드,30,120,35,2,4,과자
529,라발란스 뉴트리키즈(코코아빈),주식회사 가온앤푸드,30,120,53,1,4,과자
530,라발란스프로틴스낵인절미맛,주식회사가온앤푸드,40,405,730,1.75,45,과자
531,라발란스프로틴스낵치즈맛,주식회사가온앤푸드,40,433,1245,0,42.5,과자
532,라발란스프로틴스낵카라멜맛,주식회사가온앤푸드,40,400,788,15,25,과자
533,라발란스프로틴스낵허니버터,주식회사가온앤푸드,40,413,940,10,35,과자
534,라발란스플러스고단백스낵메이플,주식회사가온앤푸드,30,400,433,23.33,23.33,과자
535,라발란스플러스고단백스낵치즈,주식회사가온앤푸드,30,450,1000,0,40,과자
536,라발란스플러스고단백스낵카라멜,주식회사가온앤푸드,30,403,686,16.67,26.67,과자
537,라발란스플러스고단백스낵피넛버터,주식회사가온앤푸드,30,450,867,3.33,30,과자
538,라볶이,농업회사법인(주)싱싱,30,423,583,10,10,과자
539,라아부엘라니에베스 이베리안햄맛,La Abuela Nieves,150,795,520,3,6,과자
540,라이스 크리스피스 엘 카카오,LAMERI S.P.A,375,381,240,25,7,과자
541,라이스비스킷인절미,(주)에스디씨,100,485,1140,8,6,과자
542,라즈베리감자칩,해당없음,125,442,240,3.2,6.6,과자
543,라차쉬마이,해당없음,200,522,128,8,9,과자
544,랑그드샤화이트,(주)코롬방제과,168,542,125,33.33,8.33,과자
545,러스크,농업회사법인(주)더더,180,431,599,10.06,8.54,과자
546,런던케틀,해당없음,142,420,320,42,4,과자
547,레드벨벳뚱카롱,(주)더난,30,453,128,32,5.67,과자
548,레드벨벳케이크스낵,(주)델토리,60,567,83,36.67,6.67,과자
549,레드비트과자,농업회사법인즐거운주식회사,40,735,840,28,25.5,과자
550,레드빈파이,해당없음,1000,291,132,15,3.2,과자
551,레몬 팔렛(틴),BISCUITERIE LA MERE POULARD,250,496,148,23.04,6.24,과자
552,레몬마들렌,마들렌제주,150,435,55,25.2,6.4,과자
553,레몬쇼트브레드,해당없음,250,491,148,23.1,6.2,과자
554,레몬퍼프,해당없음,200,520,380,36,4,과자
555,레몬퍼프위드리얼레몬크림,해당없음,200,504,880,36,4,과자
556,레알감자,(주)디에이치푸드농업회사법인,20,525,619,9.65,2.4,과자
557,레인보우롤로팝,(주)자인,250,426,245,19,11.5,과자
558,로다스클로티드크림숏브레드,해당없음,200,462,160,1,6,과자
559,로맨틱믹스,(주)제이앤이,140,529,400,35,5.71,과자
560,로쉐아멍드,(주)옵스,50,492,488,64,12,과자
561,로제떡볶이스낵,(주)동화씨앤에프,110,491,532,19.09,4.55,과자
562,롤리스틱바나나향,박가당,20,400,0,85,0,과자
563,롤바나나튀김,해당없음,5000,520,83,6.6,0,과자
564,롤전병,(주)세진병과,430,489,210,23,7,과자
565,롤코코넛스낵,해당없음,3000,510,200,20,5,과자
566,롯데뻥소리,(주)우리식품,230,432,105,28,6,과자
567,롯샌파인애플,롯데제과(주),315,509,217,28.3,4.15,과자
568,롯샌화이트크림깜뜨,롯데제과(주),315,509,302,32.08,4.15,과자
569,루과,해당없음,240,475,13,20,7.7,과자
570,루솔이만든우리밀건빵,(주)금풍제과,600,433,350,13.33,10,과자
571,루이즈의모자,(주)옵스,10,640,120,20,10,과자
572,르몽드체다치즈,해당없음,90,517,556,16.67,5.56,과자
573,리고치즈맛볼,해당없음,482,510,1145,7,7,과자
574,리릿유기농단호박스틱,(주)제이디코리아,35,400,0,0,8.57,과자
575,리릿유기농자색고구마스틱,(주)제이디코리아,35,400,0,0,8.57,과자
576,리얼 퍼핑 치즈,농업회사법인 리뉴얼라이프㈜,25,460,276,20.4,8,과자
577,리얼치즈칩,(주)오리온,62,494,726,9.68,8.06,과자
578,리얼카사바칩,해당없음,600,550,750,5,0,과자
579,리얼퍼핑딸바,농업회사법인리뉴얼라이프(주),25,440,100,28,4,과자
580,리지스그라놀라당밀&피칸,해당없음,300,498,23,17,10,과자
581,리지스그라놀라오리지널,해당없음,350,494,12,10,10,과자
582,리지스그라놀라핑크애플&시나몬,해당없음,400,477,86,16,10.4,과자
583,리츠샌드위치크래커레몬,미가방유한회사,96,531,542,27.08,4.17,과자
584,리치스 롤스,PT KALDU SARI NABATI INDONESIA,100,475,337,32,5,과자
585,리코스라운드나쵸칩,해당없음,454,489,230,0,7,과자
586,리코스미니라운드나쵸칩,해당없음,100,489,230,0,7,과자
587,리틀스푼유기농백미떡뻥쌀눈단호박,(주)더하이,40,400,0,0,6.75,과자
588,리틀스푼유기농백미떡뻥쌀눈바나나,(주)더하이,40,400,0,0,6.75,과자
589,리틀스푼유기농백미떡뻥쌀눈백미,(주)더하이,40,400,0,0,6.75,과자
590,리틀스푼유기농백미떡뻥쌀눈브로콜리,(주)더하이,40,400,0,0,6.75,과자
591,리틀스푼유기농백미떡뻥쌀눈사과,(주)더하이,40,400,0,0,6.75,과자
592,리틀스푼유기농백미떡뻥쌀눈자색고구마,(주)더하이,40,400,0,0,6.75,과자
593,리틀스푼유기농현미스틱쌀눈브로콜리,(주)더하이,40,400,0,0,6.75,과자
594,리틀스푼유기농현미스틱쌀눈자색고구마,(주)더하이,40,400,0,0,6.75,과자
595,리틀스푼유기농현미스틱쌀눈치즈당근,(주)더하이,40,400,0,1.75,6.75,과자
596,리틀스푼유기농현미스틱쌀눈현미,(주)더하이,40,410,0,0,6.75,과자
